'Elapsed time','ECG'
058.020,0.305	
058.030,0.245	
058.040,0.225	
058.050,0.200	
058.060,0.160	
058.070,0.075	
058.080,0.055	
058.090,0.010	
058.100,-0.015	
058.110,-0.040	
058.120,-0.035	
058.130,-0.030	
058.140,-0.070	
058.150,-0.035	
058.160,-0.025	
058.170,-0.025	
058.180,-0.035	
058.190,-0.010	
058.200,-0.040	
058.210,-0.050	
058.220,-0.045	
058.230,-0.050	
058.240,-0.060	
058.250,-0.080	
058.260,-0.080	
058.270,-0.070	
058.280,-0.100	
058.290,-0.065	
058.300,-0.095	
058.310,-0.080	
058.320,-0.095	
058.330,-0.095	
058.340,-0.120	
058.350,-0.095	
058.360,-0.105	
058.370,-0.100	
058.380,-0.060	
058.390,-0.010	
058.400,0.035	
058.410,0.035	
058.420,0.165	
058.430,0.160	
058.440,0.025	
058.450,0.000	
058.460,-0.060	
058.470,-0.095	
058.480,-0.210	
058.490,-0.200	
058.500,-0.240	
058.510,-0.205	
058.520,-0.260	
058.530,-0.135	
058.540,0.420	
058.550,1.350	
058.560,1.630	
058.570,-0.100	
058.580,-0.885	
058.590,-0.745	
058.600,-0.425	
058.610,-0.185	
058.620,-0.180	
058.630,-0.165	
058.640,-0.165	
058.650,-0.130	
058.660,-0.140	
058.670,-0.115	
058.680,-0.105	
058.690,-0.085	
058.700,-0.075	
058.710,-0.045	
058.720,-0.010	
058.730,0.020	
058.740,0.030	
058.750,0.075	
058.760,0.125	
058.770,0.160	
058.780,0.190	
058.790,0.240	
058.800,0.260	
058.810,0.255	
058.820,0.265	
058.830,0.255	
058.840,0.250	
058.850,0.235	
058.860,0.125	
058.870,0.095	
058.880,0.040	
058.890,0.005	
058.900,-0.015	
058.910,-0.040	
058.920,-0.030	
058.930,-0.045	
058.940,-0.065	
058.950,-0.040	
058.960,-0.045	
058.970,-0.045	
058.980,-0.040	
058.990,-0.025	
059.000,-0.030	
059.010,-0.035	
059.020,-0.050	
059.030,-0.050	
059.040,-0.055	
059.050,-0.070	
059.060,-0.075	
059.070,-0.090	
059.080,-0.080	
059.090,-0.070	
059.100,-0.070	
059.110,-0.100	
059.120,-0.100	
059.130,-0.095	
059.140,-0.095	
059.150,-0.100	
059.160,-0.110	
059.170,-0.105	
059.180,-0.105	
059.190,-0.095	
059.200,-0.045	
059.210,0.015	
059.220,0.015	
059.230,0.080	
059.240,0.160	
059.250,0.145	
059.260,0.030	
059.270,-0.015	
059.280,-0.045	
059.290,-0.150	
059.300,-0.200	
059.310,-0.195	
059.320,-0.225	
059.330,-0.200	
059.340,-0.260	
059.350,-0.055	
059.360,0.610	
059.370,1.435	
059.380,1.390	
059.390,-0.195	
059.400,-0.900	
059.410,-0.605	
059.420,-0.335	
059.430,-0.175	
059.440,-0.165	
059.450,-0.155	
059.460,-0.160	
059.470,-0.140	
059.480,-0.130	
059.490,-0.120	
059.500,-0.095	
059.510,-0.080	
059.520,-0.055	
059.530,-0.025	
059.540,-0.010	
059.550,0.025	
059.560,0.050	
059.570,0.070	
059.580,0.125	
059.590,0.185	
059.600,0.210	
059.610,0.240	
059.620,0.255	
059.630,0.275	
059.640,0.285	
059.650,0.295	
059.660,0.270	
059.670,0.210	
059.680,0.155	
059.690,0.125	
059.700,0.075	
059.710,0.035	
059.720,0.015	
059.730,-0.005	
059.740,-0.010	
059.750,-0.020	
059.760,-0.010	
059.770,-0.025	
059.780,-0.015	
059.790,-0.020	
059.800,-0.005	
059.810,-0.005	
059.820,-0.025	
059.830,-0.025	
059.840,-0.040	
059.850,-0.050	
059.860,-0.040	
059.870,-0.055	
059.880,-0.065	
059.890,-0.065	
059.900,-0.085	
059.910,-0.085	
059.920,-0.080	
059.930,-0.090	
059.940,-0.095	
059.950,-0.100	
059.960,-0.085	
059.970,-0.110	
059.980,-0.095	
059.990,-0.100	
